city,model,scenario,year,season,temp_c
Albuquerque,MPI-ESM1-2-HR,ssp126,2044,summer,26.502909
Albuquerque,MPI-ESM1-2-HR,ssp126,2044,winter,-0.49342856
Albuquerque,MPI-ESM1-2-HR,ssp126,2045,summer,28.11796
Albuquerque,MPI-ESM1-2-HR,ssp126,2045,winter,2.505727
Albuquerque,MPI-ESM1-2-HR,ssp126,2046,summer,27.116537
Albuquerque,MPI-ESM1-2-HR,ssp126,2046,winter,-0.48851523
Albuquerque,MPI-ESM1-2-HR,ssp126,2047,summer,25.569101
Albuquerque,MPI-ESM1-2-HR,ssp126,2047,winter,1.0334574
Albuquerque,MPI-ESM1-2-HR,ssp126,2048,summer,27.273996
Albuquerque,MPI-ESM1-2-HR,ssp126,2048,winter,0.28803506
Albuquerque,MPI-ESM1-2-HR,ssp126,2049,summer,27.248383
Albuquerque,MPI-ESM1-2-HR,ssp126,2049,winter,2.0689595
Albuquerque,MPI-ESM1-2-HR,ssp126,2050,summer,27.315878
Albuquerque,MPI-ESM1-2-HR,ssp126,2050,winter,-0.38900757
Albuquerque,MPI-ESM1-2-HR,ssp126,2051,summer,26.862803
Albuquerque,MPI-ESM1-2-HR,ssp126,2051,winter,0.31946817
Albuquerque,MPI-ESM1-2-HR,ssp126,2052,summer,25.619059
Albuquerque,MPI-ESM1-2-HR,ssp126,2052,winter,0.518219
Albuquerque,MPI-ESM1-2-HR,ssp126,2053,summer,26.76889
Albuquerque,MPI-ESM1-2-HR,ssp126,2053,winter,0.3612264
Albuquerque,MPI-ESM1-2-HR,ssp126,2054,summer,26.900015
Albuquerque,MPI-ESM1-2-HR,ssp126,2054,winter,1.5321146
Albuquerque,MPI-ESM1-2-HR,ssp126,2055,summer,26.240479
Albuquerque,MPI-ESM1-2-HR,ssp126,2055,winter,0.99571735
Albuquerque,MPI-ESM1-2-HR,ssp126,2056,summer,27.944366
Albuquerque,MPI-ESM1-2-HR,ssp126,2056,winter,1.1460266
Albuquerque,MPI-ESM1-2-HR,ssp126,2057,summer,25.90624
Albuquerque,MPI-ESM1-2-HR,ssp126,2057,winter,1.3361715
Albuquerque,MPI-ESM1-2-HR,ssp126,2058,summer,26.332815
Albuquerque,MPI-ESM1-2-HR,ssp126,2058,winter,0.370402
Albuquerque,MPI-ESM1-2-HR,ssp126,2059,summer,26.032309
Albuquerque,MPI-ESM1-2-HR,ssp126,2059,winter,1.4035238
Albuquerque,MPI-ESM1-2-HR,ssp126,2060,summer,27.52717
Albuquerque,MPI-ESM1-2-HR,ssp126,2060,winter,0.55652875
Albuquerque,MPI-ESM1-2-HR,ssp126,2061,summer,28.36616
Albuquerque,MPI-ESM1-2-HR,ssp126,2061,winter,1.1005249
Albuquerque,MPI-ESM1-2-HR,ssp126,2062,summer,27.693033
Albuquerque,MPI-ESM1-2-HR,ssp126,2062,winter,0.5110372
Albuquerque,MPI-ESM1-2-HR,ssp126,2063,summer,27.930328
Albuquerque,MPI-ESM1-2-HR,ssp126,2063,winter,0.3631897
Albuquerque,MPI-ESM1-2-HR,ssp126,2064,summer,25.339712
Albuquerque,MPI-ESM1-2-HR,ssp126,2064,winter,1.7684021
Albuquerque,MPI-ESM1-2-HR,ssp126,2065,summer,26.91863
Albuquerque,MPI-ESM1-2-HR,ssp126,2065,winter,-0.55616254
Albuquerque,MPI-ESM1-2-HR,ssp126,2066,summer,25.79482
Albuquerque,MPI-ESM1-2-HR,ssp126,2066,winter,-0.6766154
Albuquerque,MPI-ESM1-2-HR,ssp126,2067,summer,27.789114
Albuquerque,MPI-ESM1-2-HR,ssp126,2067,winter,1.281962
Albuquerque,MPI-ESM1-2-HR,ssp126,2068,summer,27.474844
Albuquerque,MPI-ESM1-2-HR,ssp126,2068,winter,1.4615479
Albuquerque,MPI-ESM1-2-HR,ssp126,2069,summer,25.234283
Albuquerque,MPI-ESM1-2-HR,ssp126,2069,winter,1.0340983
Albuquerque,MPI-ESM1-2-HR,ssp126,2070,summer,26.583914
Albuquerque,MPI-ESM1-2-HR,ssp126,2070,winter,1.7589926
Albuquerque,MPI-ESM1-2-HR,ssp126,2071,summer,25.795023
Albuquerque,MPI-ESM1-2-HR,ssp126,2071,winter,1.1535645
Albuquerque,MPI-ESM1-2-HR,ssp126,2072,summer,28.713959
Albuquerque,MPI-ESM1-2-HR,ssp126,2072,winter,1.6985474
Albuquerque,MPI-ESM1-2-HR,ssp126,2073,summer,26.698801
Albuquerque,MPI-ESM1-2-HR,ssp126,2073,winter,1.215332
Albuquerque,MPI-ESM1-2-HR,ssp126,2074,summer,27.002268
Albuquerque,MPI-ESM1-2-HR,ssp126,2074,winter,2.9037678
Albuquerque,MPI-ESM1-2-HR,ssp126,2075,summer,26.467184
Albuquerque,MPI-ESM1-2-HR,ssp126,2075,winter,0.7312317
Albuquerque,MPI-ESM1-2-HR,ssp126,2076,summer,24.786133
Albuquerque,MPI-ESM1-2-HR,ssp126,2076,winter,2.3159485
Albuquerque,MPI-ESM1-2-HR,ssp126,2077,summer,25.457886
Albuquerque,MPI-ESM1-2-HR,ssp126,2077,winter,-2.2583416
Albuquerque,MPI-ESM1-2-HR,ssp126,2078,summer,26.151499
Albuquerque,MPI-ESM1-2-HR,ssp126,2078,winter,-1.6939291
Albuquerque,MPI-ESM1-2-HR,ssp126,2079,summer,27.729136
Albuquerque,MPI-ESM1-2-HR,ssp126,2079,winter,-1.482961
Albuquerque,MPI-ESM1-2-HR,ssp126,2080,summer,25.36258
Albuquerque,MPI-ESM1-2-HR,ssp126,2080,winter,-0.03990682
Albuquerque,MPI-ESM1-2-HR,ssp126,2081,summer,25.932272
Albuquerque,MPI-ESM1-2-HR,ssp126,2081,winter,-0.3770752
Albuquerque,MPI-ESM1-2-HR,ssp126,2082,summer,27.271515
Albuquerque,MPI-ESM1-2-HR,ssp126,2082,winter,2.276245
Albuquerque,MPI-ESM1-2-HR,ssp126,2083,summer,25.626139
Albuquerque,MPI-ESM1-2-HR,ssp126,2083,winter,2.2986553
Albuquerque,MPI-ESM1-2-HR,ssp126,2084,summer,27.08021
Albuquerque,MPI-ESM1-2-HR,ssp126,2084,winter,0.83082074
Albuquerque,MPI-ESM1-2-HR,ssp126,2085,summer,25.398458
Albuquerque,MPI-ESM1-2-HR,ssp126,2085,winter,-0.6599019
Albuquerque,MPI-ESM1-2-HR,ssp126,2086,summer,28.378428
Albuquerque,MPI-ESM1-2-HR,ssp126,2086,winter,1.2852987
Albuquerque,MPI-ESM1-2-HR,ssp126,2087,summer,26.911673
Albuquerque,MPI-ESM1-2-HR,ssp126,2087,winter,-1.0809631
Albuquerque,MPI-ESM1-2-HR,ssp126,2088,summer,27.691751
Albuquerque,MPI-ESM1-2-HR,ssp126,2088,winter,-0.17274983
Albuquerque,MPI-ESM1-2-HR,ssp126,2089,summer,27.247904
Albuquerque,MPI-ESM1-2-HR,ssp126,2089,winter,0.5845744
Albuquerque,MPI-ESM1-2-HR,ssp126,2090,summer,25.129416
Albuquerque,MPI-ESM1-2-HR,ssp126,2090,winter,0.62632245
Albuquerque,MPI-ESM1-2-HR,ssp126,2091,summer,26.972158
Albuquerque,MPI-ESM1-2-HR,ssp126,2091,winter,1.129425
Albuquerque,MPI-ESM1-2-HR,ssp126,2092,summer,26.281778
Albuquerque,MPI-ESM1-2-HR,ssp126,2092,winter,-1.8922424
Albuquerque,MPI-ESM1-2-HR,ssp126,2093,summer,26.893625
Albuquerque,MPI-ESM1-2-HR,ssp126,2093,winter,2.0941467
Albuquerque,MPI-ESM1-2-HR,ssp126,2094,summer,27.01348
Albuquerque,MPI-ESM1-2-HR,ssp126,2094,winter,1.9189657
Albuquerque,MPI-ESM1-2-HR,ssp126,2095,summer,26.452454
Albuquerque,MPI-ESM1-2-HR,ssp126,2095,winter,0.22658284
Albuquerque,MPI-ESM1-2-HR,ssp126,2096,summer,27.95693
Albuquerque,MPI-ESM1-2-HR,ssp126,2096,winter,1.4271647
Albuquerque,MPI-ESM1-2-HR,ssp126,2097,summer,26.993277
Albuquerque,MPI-ESM1-2-HR,ssp126,2097,winter,0.8638509
Albuquerque,MPI-ESM1-2-HR,ssp126,2098,summer,26.073141
Albuquerque,MPI-ESM1-2-HR,ssp126,2098,winter,-0.13132732
Albuquerque,MPI-ESM1-2-HR,ssp126,2099,summer,27.14393
Albuquerque,MPI-ESM1-2-HR,ssp126,2099,winter,-0.5429077
Albuquerque,MPI-ESM1-2-HR,ssp126,2100,summer,26.118286
Albuquerque,MPI-ESM1-2-HR,ssp126,2100,winter,-0.26772055
Albuquerque,MPI-ESM1-2-HR,ssp245,2015,summer,27.601288
Albuquerque,MPI-ESM1-2-HR,ssp245,2015,winter,0.010620117
Albuquerque,MPI-ESM1-2-HR,ssp245,2016,summer,25.711203
Albuquerque,MPI-ESM1-2-HR,ssp245,2016,winter,-1.8189799
Albuquerque,MPI-ESM1-2-HR,ssp245,2017,summer,25.393045
Albuquerque,MPI-ESM1-2-HR,ssp245,2017,winter,1.4040833
Albuquerque,MPI-ESM1-2-HR,ssp245,2018,summer,25.909037
Albuquerque,MPI-ESM1-2-HR,ssp245,2018,winter,2.2540486
Albuquerque,MPI-ESM1-2-HR,ssp245,2019,summer,26.159159
Albuquerque,MPI-ESM1-2-HR,ssp245,2019,winter,1.4840698
Albuquerque,MPI-ESM1-2-HR,ssp245,2020,summer,25.556183
Albuquerque,MPI-ESM1-2-HR,ssp245,2020,winter,-0.34016928
Albuquerque,MPI-ESM1-2-HR,ssp245,2021,summer,25.741302
Albuquerque,MPI-ESM1-2-HR,ssp245,2021,winter,0.22172038
Albuquerque,MPI-ESM1-2-HR,ssp245,2022,summer,24.118765
Albuquerque,MPI-ESM1-2-HR,ssp245,2022,winter,0.77749634
Albuquerque,MPI-ESM1-2-HR,ssp245,2023,summer,26.870697
Albuquerque,MPI-ESM1-2-HR,ssp245,2023,winter,1.9281718
Albuquerque,MPI-ESM1-2-HR,ssp245,2024,summer,25.719595
Albuquerque,MPI-ESM1-2-HR,ssp245,2024,winter,0.8481547
Albuquerque,MPI-ESM1-2-HR,ssp245,2025,summer,26.614279
Albuquerque,MPI-ESM1-2-HR,ssp245,2025,winter,1.4039408
Albuquerque,MPI-ESM1-2-HR,ssp245,2026,summer,24.785696
Albuquerque,MPI-ESM1-2-HR,ssp245,2026,winter,0.91966754
Albuquerque,MPI-ESM1-2-HR,ssp245,2027,summer,25.744537
Albuquerque,MPI-ESM1-2-HR,ssp245,2027,winter,2.762746
Albuquerque,MPI-ESM1-2-HR,ssp245,2028,summer,27.021067
Albuquerque,MPI-ESM1-2-HR,ssp245,2028,winter,1.1789856
Albuquerque,MPI-ESM1-2-HR,ssp245,2029,summer,26.27891
Albuquerque,MPI-ESM1-2-HR,ssp245,2029,winter,0.42502847
Albuquerque,MPI-ESM1-2-HR,ssp245,2030,summer,25.48944
Albuquerque,MPI-ESM1-2-HR,ssp245,2030,winter,2.5310261
Albuquerque,MPI-ESM1-2-HR,ssp245,2031,summer,24.546347
Albuquerque,MPI-ESM1-2-HR,ssp245,2031,winter,0.65113324
Albuquerque,MPI-ESM1-2-HR,ssp245,2032,summer,26.407349
Albuquerque,MPI-ESM1-2-HR,ssp245,2032,winter,1.5094808
Albuquerque,MPI-ESM1-2-HR,ssp245,2033,summer,26.171103
Albuquerque,MPI-ESM1-2-HR,ssp245,2033,winter,1.6909586
Albuquerque,MPI-ESM1-2-HR,ssp245,2034,summer,25.838797
Albuquerque,MPI-ESM1-2-HR,ssp245,2034,winter,0.41070557
Albuquerque,MPI-ESM1-2-HR,ssp245,2035,summer,25.134155
Albuquerque,MPI-ESM1-2-HR,ssp245,2035,winter,1.492869
Albuquerque,MPI-ESM1-2-HR,ssp245,2036,summer,26.353943
Albuquerque,MPI-ESM1-2-HR,ssp245,2036,winter,0.6821696
Albuquerque,MPI-ESM1-2-HR,ssp245,2037,summer,26.891184
Albuquerque,MPI-ESM1-2-HR,ssp245,2037,winter,-0.7983195
Albuquerque,MPI-ESM1-2-HR,ssp245,2038,summer,27.063711
Albuquerque,MPI-ESM1-2-HR,ssp245,2038,winter,-0.96644086
Albuquerque,MPI-ESM1-2-HR,ssp245,2039,summer,26.07431
Albuquerque,MPI-ESM1-2-HR,ssp245,2039,winter,2.1512349
Albuquerque,MPI-ESM1-2-HR,ssp245,2040,summer,28.624105
Albuquerque,MPI-ESM1-2-HR,ssp245,2040,winter,1.6746826
Albuquerque,MPI-ESM1-2-HR,ssp245,2041,summer,26.880066
Albuquerque,MPI-ESM1-2-HR,ssp245,2041,winter,-0.21098836
Albuquerque,MPI-ESM1-2-HR,ssp245,2042,summer,27.297974
Albuquerque,MPI-ESM1-2-HR,ssp245,2042,winter,-0.67859906
Albuquerque,MPI-ESM1-2-HR,ssp245,2043,summer,25.917694
Albuquerque,MPI-ESM1-2-HR,ssp245,2043,winter,2.0689392
Albuquerque,MPI-ESM1-2-HR,ssp245,2044,summer,26.418182
Albuquerque,MPI-ESM1-2-HR,ssp245,2044,winter,1.5109965
Albuquerque,MPI-ESM1-2-HR,ssp245,2045,summer,26.274729
Albuquerque,MPI-ESM1-2-HR,ssp245,2045,winter,1.4699402
Albuquerque,MPI-ESM1-2-HR,ssp245,2046,summer,28.324768
Albuquerque,MPI-ESM1-2-HR,ssp245,2046,winter,1.3425903
Albuquerque,MPI-ESM1-2-HR,ssp245,2047,summer,26.54844
Albuquerque,MPI-ESM1-2-HR,ssp245,2047,winter,-0.26041666
Albuquerque,MPI-ESM1-2-HR,ssp245,2048,summer,27.594198
Albuquerque,MPI-ESM1-2-HR,ssp245,2048,winter,0.80097455
Albuquerque,MPI-ESM1-2-HR,ssp245,2049,summer,27.614563
Albuquerque,MPI-ESM1-2-HR,ssp245,2049,winter,1.0586141
Albuquerque,MPI-ESM1-2-HR,ssp245,2050,summer,26.35674
Albuquerque,MPI-ESM1-2-HR,ssp245,2050,winter,0.3994751
Albuquerque,MPI-ESM1-2-HR,ssp245,2051,summer,25.060751
Albuquerque,MPI-ESM1-2-HR,ssp245,2051,winter,-0.04316203
Albuquerque,MPI-ESM1-2-HR,ssp245,2052,summer,28.187937
Albuquerque,MPI-ESM1-2-HR,ssp245,2052,winter,1.7497965
Albuquerque,MPI-ESM1-2-HR,ssp245,2053,summer,27.506338
Albuquerque,MPI-ESM1-2-HR,ssp245,2053,winter,2.6882527
Albuquerque,MPI-ESM1-2-HR,ssp245,2054,summer,25.289764
Albuquerque,MPI-ESM1-2-HR,ssp245,2054,winter,1.2557577
Albuquerque,MPI-ESM1-2-HR,ssp245,2055,summer,27.566
Albuquerque,MPI-ESM1-2-HR,ssp245,2055,winter,-0.39245605
Albuquerque,MPI-ESM1-2-HR,ssp245,2056,summer,25.770956
Albuquerque,MPI-ESM1-2-HR,ssp245,2056,winter,1.1891174
Albuquerque,MPI-ESM1-2-HR,ssp245,2057,summer,27.4056
Albuquerque,MPI-ESM1-2-HR,ssp245,2057,winter,1.293101
Albuquerque,MPI-ESM1-2-HR,ssp245,2058,summer,27.972382
Albuquerque,MPI-ESM1-2-HR,ssp245,2058,winter,0.6196696
Albuquerque,MPI-ESM1-2-HR,ssp245,2059,summer,27.503336
Albuquerque,MPI-ESM1-2-HR,ssp245,2059,winter,2.1561177
Albuquerque,MPI-ESM1-2-HR,ssp245,2060,summer,29.113647
Albuquerque,MPI-ESM1-2-HR,ssp245,2060,winter,0.5472005
Albuquerque,MPI-ESM1-2-HR,ssp245,2061,summer,28.098898
Albuquerque,MPI-ESM1-2-HR,ssp245,2061,winter,0.9636739
Albuquerque,MPI-ESM1-2-HR,ssp245,2062,summer,27.385183
Albuquerque,MPI-ESM1-2-HR,ssp245,2062,winter,1.4986267
Albuquerque,MPI-ESM1-2-HR,ssp245,2063,summer,26.586832
Albuquerque,MPI-ESM1-2-HR,ssp245,2063,winter,1.0598551
Albuquerque,MPI-ESM1-2-HR,ssp245,2064,summer,27.659555
Albuquerque,MPI-ESM1-2-HR,ssp245,2064,winter,1.8777771
Albuquerque,MPI-ESM1-2-HR,ssp245,2065,summer,26.93165
Albuquerque,MPI-ESM1-2-HR,ssp245,2065,winter,1.765625
Albuquerque,MPI-ESM1-2-HR,ssp245,2066,summer,26.528757
Albuquerque,MPI-ESM1-2-HR,ssp245,2066,winter,1.3303833
Albuquerque,MPI-ESM1-2-HR,ssp245,2067,summer,28.232626
Albuquerque,MPI-ESM1-2-HR,ssp245,2067,winter,3.360799
Albuquerque,MPI-ESM1-2-HR,ssp245,2068,summer,27.515717
Albuquerque,MPI-ESM1-2-HR,ssp245,2068,winter,3.4153035
Albuquerque,MPI-ESM1-2-HR,ssp245,2069,summer,28.584238
Albuquerque,MPI-ESM1-2-HR,ssp245,2069,winter,1.8777567
Albuquerque,MPI-ESM1-2-HR,ssp245,2070,summer,28.731302
Albuquerque,MPI-ESM1-2-HR,ssp245,2070,winter,2.2991028
Albuquerque,MPI-ESM1-2-HR,ssp245,2071,summer,28.051645
Albuquerque,MPI-ESM1-2-HR,ssp245,2071,winter,1.463501
Albuquerque,MPI-ESM1-2-HR,ssp245,2072,summer,29.065573
Albuquerque,MPI-ESM1-2-HR,ssp245,2072,winter,2.1168823
Albuquerque,MPI-ESM1-2-HR,ssp245,2073,summer,27.321188
Albuquerque,MPI-ESM1-2-HR,ssp245,2073,winter,0.16152954
Albuquerque,MPI-ESM1-2-HR,ssp245,2074,summer,28.472473
Albuquerque,MPI-ESM1-2-HR,ssp245,2074,winter,1.7340597
Albuquerque,MPI-ESM1-2-HR,ssp245,2075,summer,28.041452
Albuquerque,MPI-ESM1-2-HR,ssp245,2075,winter,0.476298
Albuquerque,MPI-ESM1-2-HR,ssp245,2076,summer,26.75827
Albuquerque,MPI-ESM1-2-HR,ssp245,2076,winter,1.9761759
Albuquerque,MPI-ESM1-2-HR,ssp245,2077,summer,27.770285
Albuquerque,MPI-ESM1-2-HR,ssp245,2077,winter,1.7689108
Albuquerque,MPI-ESM1-2-HR,ssp245,2078,summer,28.347464
Albuquerque,MPI-ESM1-2-HR,ssp245,2078,winter,3.5287373
Albuquerque,MPI-ESM1-2-HR,ssp245,2079,summer,28.445414
Albuquerque,MPI-ESM1-2-HR,ssp245,2079,winter,2.7341309
Albuquerque,MPI-ESM1-2-HR,ssp245,2080,summer,26.49819
Albuquerque,MPI-ESM1-2-HR,ssp245,2080,winter,2.4969788
Albuquerque,MPI-ESM1-2-HR,ssp245,2081,summer,28.454489
Albuquerque,MPI-ESM1-2-HR,ssp245,2081,winter,3.062683
Albuquerque,MPI-ESM1-2-HR,ssp245,2082,summer,29.02062
Albuquerque,MPI-ESM1-2-HR,ssp245,2082,winter,1.5861105
Albuquerque,MPI-ESM1-2-HR,ssp245,2083,summer,28.853903
Albuquerque,MPI-ESM1-2-HR,ssp245,2083,winter,1.0036215
Albuquerque,MPI-ESM1-2-HR,ssp245,2084,summer,27.944864
Albuquerque,MPI-ESM1-2-HR,ssp245,2084,winter,1.3391418
Albuquerque,MPI-ESM1-2-HR,ssp245,2085,summer,26.515625
Albuquerque,MPI-ESM1-2-HR,ssp245,2085,winter,3.1015625
Albuquerque,MPI-ESM1-2-HR,ssp245,2086,summer,27.644236
Albuquerque,MPI-ESM1-2-HR,ssp245,2086,winter,2.766103
Albuquerque,MPI-ESM1-2-HR,ssp245,2087,summer,26.638407
Albuquerque,MPI-ESM1-2-HR,ssp245,2087,winter,1.9437968
Albuquerque,MPI-ESM1-2-HR,ssp245,2088,summer,26.917551
Albuquerque,MPI-ESM1-2-HR,ssp245,2088,winter,0.4205729
Albuquerque,MPI-ESM1-2-HR,ssp245,2089,summer,28.974497
Albuquerque,MPI-ESM1-2-HR,ssp245,2089,winter,0.6333008
Albuquerque,MPI-ESM1-2-HR,ssp245,2090,summer,27.604095
Albuquerque,MPI-ESM1-2-HR,ssp245,2090,winter,1.9907633
Albuquerque,MPI-ESM1-2-HR,ssp245,2091,summer,28.897238
Albuquerque,MPI-ESM1-2-HR,ssp245,2091,winter,1.3390503
Albuquerque,MPI-ESM1-2-HR,ssp245,2092,summer,29.225351
Albuquerque,MPI-ESM1-2-HR,ssp245,2092,winter,2.558543
Albuquerque,MPI-ESM1-2-HR,ssp245,2093,summer,27.677603
Albuquerque,MPI-ESM1-2-HR,ssp245,2093,winter,1.0015665
Albuquerque,MPI-ESM1-2-HR,ssp245,2094,summer,27.572388
Albuquerque,MPI-ESM1-2-HR,ssp245,2094,winter,0.78289795
Albuquerque,MPI-ESM1-2-HR,ssp245,2095,summer,29.230255
Albuquerque,MPI-ESM1-2-HR,ssp245,2095,winter,1.6399027
Albuquerque,MPI-ESM1-2-HR,ssp245,2096,summer,28.443106
Albuquerque,MPI-ESM1-2-HR,ssp245,2096,winter,0.91381836
Albuquerque,MPI-ESM1-2-HR,ssp245,2097,summer,30.069519
Albuquerque,MPI-ESM1-2-HR,ssp245,2097,winter,1.4789633
Albuquerque,MPI-ESM1-2-HR,ssp245,2098,summer,27.917624
Albuquerque,MPI-ESM1-2-HR,ssp245,2098,winter,3.4595032
Albuquerque,MPI-ESM1-2-HR,ssp245,2099,summer,27.987844
Albuquerque,MPI-ESM1-2-HR,ssp245,2099,winter,3.001292
Albuquerque,MPI-ESM1-2-HR,ssp245,2100,summer,28.000906
Albuquerque,MPI-ESM1-2-HR,ssp245,2100,winter,1.5238749
Albuquerque,MPI-ESM1-2-HR,ssp370,2015,summer,26.181986
Albuquerque,MPI-ESM1-2-HR,ssp370,2015,winter,-0.44410196
Albuquerque,MPI-ESM1-2-HR,ssp370,2016,summer,27.19872
Albuquerque,MPI-ESM1-2-HR,ssp370,2016,winter,1.9887594
Albuquerque,MPI-ESM1-2-HR,ssp370,2017,summer,26.262705
Albuquerque,MPI-ESM1-2-HR,ssp370,2017,winter,1.6256307
Albuquerque,MPI-ESM1-2-HR,ssp370,2018,summer,27.064718
Albuquerque,MPI-ESM1-2-HR,ssp370,2018,winter,-0.11306763
Albuquerque,MPI-ESM1-2-HR,ssp370,2019,summer,26.70814
Albuquerque,MPI-ESM1-2-HR,ssp370,2019,winter,-1.0980225
Albuquerque,MPI-ESM1-2-HR,ssp370,2020,summer,25.032227
Albuquerque,MPI-ESM1-2-HR,ssp370,2020,winter,1.125885
Albuquerque,MPI-ESM1-2-HR,ssp370,2021,summer,26.027365
Albuquerque,MPI-ESM1-2-HR,ssp370,2021,winter,0.6352641
Albuquerque,MPI-ESM1-2-HR,ssp370,2022,summer,25.650076
Albuquerque,MPI-ESM1-2-HR,ssp370,2022,winter,1.1839294
Albuquerque,MPI-ESM1-2-HR,ssp370,2023,summer,26.255331
Albuquerque,MPI-ESM1-2-HR,ssp370,2023,winter,1.1153463
Albuquerque,MPI-ESM1-2-HR,ssp370,2024,summer,26.756235
Albuquerque,MPI-ESM1-2-HR,ssp370,2024,winter,0.40031943
Albuquerque,MPI-ESM1-2-HR,ssp370,2025,summer,26.197886
Albuquerque,MPI-ESM1-2-HR,ssp370,2025,winter,0.37882486
Albuquerque,MPI-ESM1-2-HR,ssp370,2026,summer,25.02416
Albuquerque,MPI-ESM1-2-HR,ssp370,2026,winter,-0.3224691
Albuquerque,MPI-ESM1-2-HR,ssp370,2027,summer,27.403818
Albuquerque,MPI-ESM1-2-HR,ssp370,2027,winter,0.9053955
Albuquerque,MPI-ESM1-2-HR,ssp370,2028,summer,26.90566
Albuquerque,MPI-ESM1-2-HR,ssp370,2028,winter,1.445577
Albuquerque,MPI-ESM1-2-HR,ssp370,2029,summer,27.576569
Albuquerque,MPI-ESM1-2-HR,ssp370,2029,winter,0.23647054
Albuquerque,MPI-ESM1-2-HR,ssp370,2030,summer,25.556406
Albuquerque,MPI-ESM1-2-HR,ssp370,2030,winter,-0.32536826
Albuquerque,MPI-ESM1-2-HR,ssp370,2031,summer,26.613688
Albuquerque,MPI-ESM1-2-HR,ssp370,2031,winter,0.8124695
Albuquerque,MPI-ESM1-2-HR,ssp370,2032,summer,27.865377
Albuquerque,MPI-ESM1-2-HR,ssp370,2032,winter,2.3700154
Albuquerque,MPI-ESM1-2-HR,ssp370,2033,summer,26.15856
Albuquerque,MPI-ESM1-2-HR,ssp370,2033,winter,1.2899069
Albuquerque,MPI-ESM1-2-HR,ssp370,2034,summer,27.631266
Albuquerque,MPI-ESM1-2-HR,ssp370,2034,winter,0.7067464
Albuquerque,MPI-ESM1-2-HR,ssp370,2035,summer,25.419088
Albuquerque,MPI-ESM1-2-HR,ssp370,2035,winter,1.2968038
Albuquerque,MPI-ESM1-2-HR,ssp370,2036,summer,27.431711
Albuquerque,MPI-ESM1-2-HR,ssp370,2036,winter,0.37831625
Albuquerque,MPI-ESM1-2-HR,ssp370,2037,summer,26.677664
Albuquerque,MPI-ESM1-2-HR,ssp370,2037,winter,0.43895468
Albuquerque,MPI-ESM1-2-HR,ssp370,2038,summer,27.746744
Albuquerque,MPI-ESM1-2-HR,ssp370,2038,winter,-0.27374268
Albuquerque,MPI-ESM1-2-HR,ssp370,2039,summer,26.350962
Albuquerque,MPI-ESM1-2-HR,ssp370,2039,winter,1.3329163
Albuquerque,MPI-ESM1-2-HR,ssp370,2040,summer,27.031515
Albuquerque,MPI-ESM1-2-HR,ssp370,2040,winter,1.5180765
Albuquerque,MPI-ESM1-2-HR,ssp370,2041,summer,26.519583
Albuquerque,MPI-ESM1-2-HR,ssp370,2041,winter,0.7721049
Albuquerque,MPI-ESM1-2-HR,ssp370,2042,summer,27.744192
Albuquerque,MPI-ESM1-2-HR,ssp370,2042,winter,1.3247782
Albuquerque,MPI-ESM1-2-HR,ssp370,2043,summer,25.565054
Albuquerque,MPI-ESM1-2-HR,ssp370,2043,winter,0.16055298
Albuquerque,MPI-ESM1-2-HR,ssp370,2044,summer,28.078003
Albuquerque,MPI-ESM1-2-HR,ssp370,2044,winter,0.6102498
Albuquerque,MPI-ESM1-2-HR,ssp370,2045,summer,27.908142
Albuquerque,MPI-ESM1-2-HR,ssp370,2045,winter,1.3611349
Albuquerque,MPI-ESM1-2-HR,ssp370,2046,summer,26.278097
Albuquerque,MPI-ESM1-2-HR,ssp370,2046,winter,2.6930237
Albuquerque,MPI-ESM1-2-HR,ssp370,2047,summer,28.155996
Albuquerque,MPI-ESM1-2-HR,ssp370,2047,winter,1.1765543
Albuquerque,MPI-ESM1-2-HR,ssp370,2048,summer,26.207926
Albuquerque,MPI-ESM1-2-HR,ssp370,2048,winter,-0.8446452
Albuquerque,MPI-ESM1-2-HR,ssp370,2049,summer,27.38215
Albuquerque,MPI-ESM1-2-HR,ssp370,2049,winter,0.9090474
Albuquerque,MPI-ESM1-2-HR,ssp370,2050,summer,28.13328
Albuquerque,MPI-ESM1-2-HR,ssp370,2050,winter,1.7171835
Albuquerque,MPI-ESM1-2-HR,ssp370,2051,summer,27.809958
Albuquerque,MPI-ESM1-2-HR,ssp370,2051,winter,1.7866211
Albuquerque,MPI-ESM1-2-HR,ssp370,2052,summer,27.637583
Albuquerque,MPI-ESM1-2-HR,ssp370,2052,winter,1.6158549
Albuquerque,MPI-ESM1-2-HR,ssp370,2053,summer,27.73638
Albuquerque,MPI-ESM1-2-HR,ssp370,2053,winter,2.3495991
Albuquerque,MPI-ESM1-2-HR,ssp370,2054,summer,27.974161
Albuquerque,MPI-ESM1-2-HR,ssp370,2054,winter,1.0534567
Albuquerque,MPI-ESM1-2-HR,ssp370,2055,summer,28.419922
Albuquerque,MPI-ESM1-2-HR,ssp370,2055,winter,2.0012105
Albuquerque,MPI-ESM1-2-HR,ssp370,2056,summer,27.804312
Albuquerque,MPI-ESM1-2-HR,ssp370,2056,winter,0.74316406
Albuquerque,MPI-ESM1-2-HR,ssp370,2057,summer,28.634348
Albuquerque,MPI-ESM1-2-HR,ssp370,2057,winter,1.2585754
